date,iter,weekly_I
2020-03-08,778,972394.2514461066
2020-03-15,778,1433747.7724883405
2020-03-22,778,1302306.4691772095
2020-03-08,779,803718.6182346755
2020-03-15,779,1297530.5582738852
2020-03-22,779,1235837.431334245
2020-03-08,780,889783.0585795882
2020-03-15,780,1306682.7186945651
2020-03-22,780,1316833.5491218057
2020-03-08,781,735803.6499164024
2020-03-15,781,1442589.6506439138
2020-03-22,781,1230510.9938967673
2020-03-08,782,793090.2003133366
2020-03-15,782,1377834.4851110033
2020-03-22,782,1168698.5983653518
2020-03-08,783,937329.4981575451
2020-03-15,783,1391921.5801897806
2020-03-22,783,1211869.089232475
2020-03-08,784,559435.9835656353
2020-03-15,784,1413413.5823490047
2020-03-22,784,1306710.6171621003
2020-03-08,785,893731.1362137155
2020-03-15,785,1328529.3272673327
2020-03-22,785,1275558.1039849713
2020-03-08,786,853681.252296532
2020-03-15,786,1395606.9362993662
2020-03-22,786,1198915.3699498517
2020-03-08,787,997842.3253274662
2020-03-15,787,1407077.3219066497
2020-03-22,787,1333066.7561663098
2020-03-08,788,967864.3438282941
2020-03-15,788,1195125.693093619
2020-03-22,788,1187573.4610563118
2020-03-08,789,977488.3471584215
2020-03-15,789,1448022.0816034288
2020-03-22,789,1207206.7020388087
2020-03-08,790,773774.2668074761
2020-03-15,790,1243607.6470811435
2020-03-22,790,1161258.057766746
2020-03-08,791,906828.6202692676
2020-03-15,791,1483770.4352462133
2020-03-22,791,1301146.124328946
2020-03-08,792,880775.8198998781
2020-03-15,792,1369137.9822629502
2020-03-22,792,1299669.0551567283
2020-03-08,793,839775.0872031869
2020-03-15,793,1486554.461526472
2020-03-22,793,1163697.2786460284
2020-03-08,794,965601.9980258475
2020-03-15,794,1370327.019040691
2020-03-22,794,1268422.8669997014
2020-03-08,795,864725.6665083007
2020-03-15,795,1453529.9823640003
2020-03-22,795,1299444.5135603389
2020-03-08,796,892792.2091998816
2020-03-15,796,1449258.179360302
2020-03-22,796,1161903.5783449607
2020-03-08,797,958270.543332959
2020-03-15,797,1178777.9751926083
2020-03-22,797,1202229.5609822024
2020-03-08,798,902514.8217808717
2020-03-15,798,1314592.480745957
2020-03-22,798,1230522.1450957672
2020-03-08,799,978409.45201089
2020-03-15,799,1275213.8256367953
2020-03-22,799,1174439.6385786918
2020-03-08,800,840747.4930675891
2020-03-15,800,1506996.6418054046
2020-03-22,800,1344442.7064630664
2020-03-08,801,867380.880246328
2020-03-15,801,1353215.0888240275
2020-03-22,801,1041429.0187148548
2020-03-08,802,917025.8437065849
2020-03-15,802,1345815.3283350996
2020-03-22,802,1278656.3683254037
2020-03-08,803,727197.8969148085
2020-03-15,803,1227962.8465409877
2020-03-22,803,1253472.6017823028
2020-03-08,804,958635.175498237
2020-03-15,804,1431911.2682936934
2020-03-22,804,1408883.4970077686
2020-03-08,805,813030.438584027
2020-03-15,805,1330564.5524189307
2020-03-22,805,1147297.3847595605
2020-03-08,806,941318.0319613975
2020-03-15,806,1339436.4227364198
2020-03-22,806,1133443.7525017052
2020-03-08,807,856200.5787324611
2020-03-15,807,1406647.5980959055
2020-03-22,807,1240663.5786419301
2020-03-08,808,877356.5629926011
2020-03-15,808,1303763.2291042607
2020-03-22,808,1180133.4514042856
2020-03-08,809,909197.2068781712
2020-03-15,809,1433659.3498179778
2020-03-22,809,1266390.5774217101
2020-03-08,810,860459.759017114
2020-03-15,810,1330649.9679787804
2020-03-22,810,1176912.9289014535
2020-03-08,811,997348.7228237011
2020-03-15,811,1486765.4954243111
2020-03-22,811,1292145.646605999
2020-03-08,812,889947.5465702931
2020-03-15,812,1213867.5350749248
2020-03-22,812,1244698.1305383882
2020-03-08,813,895407.6780324467
2020-03-15,813,1350764.6289985387
2020-03-22,813,1208770.6078765627
2020-03-08,814,876983.435354938
2020-03-15,814,1238938.7501043833
2020-03-22,814,1189470.3182336602
2020-03-08,815,752025.1495234402
2020-03-15,815,1431883.1497523224
2020-03-22,815,1252367.1632897551
2020-03-08,816,1009884.2376131201
2020-03-15,816,1414230.58438194
2020-03-22,816,1001614.2857175888
2020-03-08,817,958512.1258480821
2020-03-15,817,1416670.878848082
2020-03-22,817,1259711.9377060896
2020-03-08,818,922412.3886562991
2020-03-15,818,1186616.3082378816
2020-03-22,818,1045090.4739400017
2020-03-08,819,998462.469957539
2020-03-15,819,1350882.4720614145
2020-03-22,819,1155185.5488286272
2020-03-08,820,868104.9453559358
2020-03-15,820,1317898.9343766524
2020-03-22,820,1306817.197482114
2020-03-08,821,902557.7199251676
2020-03-15,821,1344015.8308612455
2020-03-22,821,1188136.0576204713
2020-03-08,822,1069279.4666327457
2020-03-15,822,1155527.7966919916
2020-03-22,822,1317880.6420659411
2020-03-08,823,682370.9700552969
2020-03-15,823,1203278.2635838995
2020-03-22,823,1219100.9788241049
2020-03-08,824,952687.6860045845
2020-03-15,824,1414971.8963984668
2020-03-22,824,1221152.019447317
2020-03-08,825,939880.0693671218
2020-03-15,825,1281647.1831171748
2020-03-22,825,1092892.154564808
2020-03-08,826,688690.3658677022
2020-03-15,826,1447791.8280831235
2020-03-22,826,1206561.9033771143
2020-03-08,827,845375.7110756465
2020-03-15,827,1503410.2773791978
2020-03-22,827,1338626.311931542
2020-03-08,828,636617.2968515295
2020-03-15,828,1376454.0990562304
2020-03-22,828,1222450.3793511572
2020-03-08,829,947002.0958775512
2020-03-15,829,1327329.1062425144
2020-03-22,829,1271974.815659833
2020-03-08,830,838441.3286936792
2020-03-15,830,1323287.547083464
2020-03-22,830,1102990.7074600414
2020-03-08,831,951016.2681019665
2020-03-15,831,1490836.9313323647
2020-03-22,831,1078120.0814845876
2020-03-08,832,844970.8253421683
2020-03-15,832,1377417.4975185173
2020-03-22,832,1133380.8297734184
2020-03-08,833,836991.3809228878
2020-03-15,833,1438614.797131081
2020-03-22,833,1215281.9158229232
2020-03-08,834,901319.6788636616
2020-03-15,834,1353362.1074805218
2020-03-22,834,1014232.6577954896
2020-03-08,835,990238.6296051422
2020-03-15,835,1372903.0715061596
2020-03-22,835,1249779.750421569
2020-03-08,836,807432.6670771587
2020-03-15,836,1281806.385723631
2020-03-22,836,1240894.226739305
2020-03-08,837,945110.5120573238
2020-03-15,837,1371227.1339106066
2020-03-22,837,1174383.763754929
2020-03-08,838,1000262.0342807763
2020-03-15,838,1420289.2764402917
2020-03-22,838,1264248.9010396793
2020-03-08,839,744181.9589300123
2020-03-15,839,1430629.4794315607
2020-03-22,839,1082989.4501469221
2020-03-08,840,916950.3769641531
2020-03-15,840,1222936.6416638985
2020-03-22,840,1279407.3734941243
2020-03-08,841,820550.7948384108
2020-03-15,841,1243168.4272052194
2020-03-22,841,1403221.2036293424
2020-03-08,842,834785.8328201657
2020-03-15,842,1346489.2888774013
2020-03-22,842,1219028.4641487312
2020-03-08,843,1016025.990947736
2020-03-15,843,1332005.5397255453
2020-03-22,843,1221760.9839741949
2020-03-08,844,723908.2055050195
2020-03-15,844,1378784.058907687
2020-03-22,844,1274822.7731751814
2020-03-08,845,881472.2952235903
2020-03-15,845,1298125.5600013821
2020-03-22,845,1285143.4162328115
2020-03-08,846,835452.6771094338
2020-03-15,846,1494832.0206589645
2020-03-22,846,1145092.5372773502
2020-03-08,847,980765.1176064268
2020-03-15,847,1395705.2614055735
2020-03-22,847,1052433.2176625233
2020-03-08,848,931245.9478160529
2020-03-15,848,1457226.9314175812
2020-03-22,848,1184287.04275055
2020-03-08,849,916419.1430278461
2020-03-15,849,1383293.179505449
2020-03-22,849,1240993.6872804312
2020-03-08,850,906058.5235290915
2020-03-15,850,1371722.7737345102
2020-03-22,850,1123677.474543381
2020-03-08,851,903864.1575178825
2020-03-15,851,1333587.113464873
2020-03-22,851,1203544.9989772018
2020-03-08,852,952285.9607311885
2020-03-15,852,1391463.2964924772
2020-03-22,852,1254937.1392565481
2020-03-08,853,884900.0896721776
2020-03-15,853,1237774.201055011
2020-03-22,853,1297889.973201843
2020-03-08,854,1104611.4401235962
2020-03-15,854,1319828.5873003886
2020-03-22,854,1161468.2999510819
2020-03-08,855,923073.5742559526
2020-03-15,855,1460650.6871626766
2020-03-22,855,1327655.447583165
2020-03-08,856,783607.7380317358
2020-03-15,856,1317408.8595660303
2020-03-22,856,1321631.4897272792
2020-03-08,857,919300.7784367446
2020-03-15,857,1530418.1380281106
2020-03-22,857,1022886.6044768058
2020-03-08,858,744133.8218465605
2020-03-15,858,1244747.44230089
2020-03-22,858,1210323.6582152823
2020-03-08,859,852020.1822905774
2020-03-15,859,1287384.0323965128
2020-03-22,859,1258170.8665385318
2020-03-08,860,927196.5401966504
2020-03-15,860,1467772.3775097544
2020-03-22,860,1230499.4726700948
2020-03-08,861,771624.2636465357
2020-03-15,861,1285502.0630142374
2020-03-22,861,1184567.6178293535
2020-03-08,862,919204.4793471027
2020-03-15,862,1286387.2184715292
2020-03-22,862,1188198.513411553
2020-03-08,863,923772.4393430933
2020-03-15,863,1347275.8354850777
2020-03-22,863,1276469.3237149995
2020-03-08,864,1057362.8372118713
2020-03-15,864,1347293.200358323
2020-03-22,864,1161775.3233065498
2020-03-08,865,817994.9663753082
2020-03-15,865,1293214.3181422963
2020-03-22,865,1307711.8059849667
2020-03-08,866,571116.0364767734
2020-03-15,866,1356958.8083792203
2020-03-22,866,1272352.6320194334
2020-03-08,867,938230.7304600175
2020-03-15,867,1265171.1715878134
2020-03-22,867,1192442.0732567671
2020-03-08,868,899677.5706435001
2020-03-15,868,1447514.3669262608
2020-03-22,868,1089642.3612840616
2020-03-08,869,962059.7086099783
2020-03-15,869,1454022.2075370504
2020-03-22,869,1398625.508625501
2020-03-08,870,891620.6691549722
2020-03-15,870,1343441.1771506846
2020-03-22,870,1343386.8309915464
2020-03-08,871,805589.8927394743
2020-03-15,871,1357094.0098243714
2020-03-22,871,1273596.063974135
2020-03-08,872,863835.152714906
2020-03-15,872,1345865.1099549918
2020-03-22,872,1274829.3622809346
2020-03-08,873,925714.0857708941
2020-03-15,873,1337961.30007192
2020-03-22,873,1130546.7206644767
2020-03-08,874,938278.3929662101
2020-03-15,874,1315355.0999754758
2020-03-22,874,1258865.2122714033
2020-03-08,875,852143.8300441633
2020-03-15,875,1308119.854747599
2020-03-22,875,1257068.9613356597
2020-03-08,876,894381.7600666224
2020-03-15,876,1319706.8492412895
2020-03-22,876,1120136.4369826044
2020-03-08,877,925324.4724433082
2020-03-15,877,1225427.701089908
2020-03-22,877,1210234.757849761
2020-03-08,878,899358.329273062
2020-03-15,878,1379272.1019839474
2020-03-22,878,1183967.6604689995
2020-03-08,879,905611.4222430134
2020-03-15,879,1321838.7120184014
2020-03-22,879,1207554.8484012731
2020-03-08,880,982682.5854823354
2020-03-15,880,1373224.2164609737
2020-03-22,880,1056042.5517257827
2020-03-08,881,945511.0979474516
2020-03-15,881,1419262.3953946023
2020-03-22,881,1174478.6404275
2020-03-08,882,942124.4215814766
2020-03-15,882,1364145.3454850642
2020-03-22,882,1298515.1982912237
2020-03-08,883,885744.7272831659
2020-03-15,883,1334313.9571123228
2020-03-22,883,1257181.444719559
2020-03-08,884,950328.6154137026
2020-03-15,884,1423441.1314110449
2020-03-22,884,1251193.2733835126
2020-03-08,885,767322.5857459051
2020-03-15,885,1195716.8864454818
2020-03-22,885,1295236.299033772
2020-03-08,886,902533.4572728119
2020-03-15,886,1234338.4109832053
2020-03-22,886,1198838.0144787773
2020-03-08,887,948502.0689399312
2020-03-15,887,1386105.4998318816
2020-03-22,887,1246506.1133457627
2020-03-08,888,879900.6905326743
2020-03-15,888,1375348.0105123974
2020-03-22,888,1181778.656345215
2020-03-08,889,995553.3902757547
2020-03-15,889,1023863.4009534575
2020-03-22,889,1369120.2100973171
2020-03-08,890,929924.8381244128
2020-03-15,890,1340715.9812049496
2020-03-22,890,1198800.0542591193
2020-03-08,891,945649.4226690582
2020-03-15,891,1304218.6774532357
2020-03-22,891,1113881.592297519
2020-03-08,892,863904.3195360567
2020-03-15,892,1473733.7761704866
2020-03-22,892,1251253.8778880383
2020-03-08,893,895277.3685166186
2020-03-15,893,1379229.6026783898
2020-03-22,893,1323005.9197549638
2020-03-08,894,701529.6746839656
2020-03-15,894,1417595.0207432345
2020-03-22,894,1141306.4227816921
2020-03-08,895,730344.6789377034
2020-03-15,895,1381776.0024446268
2020-03-22,895,1268764.9106912077
2020-03-08,896,948533.0283129262
2020-03-15,896,1357559.6448439946
2020-03-22,896,1100138.1863445377
2020-03-08,897,959011.7736204265
2020-03-15,897,1380915.8071874112
2020-03-22,897,1235045.5235901743
2020-03-08,898,747069.1059692072
2020-03-15,898,1364735.5172975643
2020-03-22,898,1195703.56629543
2020-03-08,899,824174.5062547475
2020-03-15,899,1312209.4794797115
2020-03-22,899,1293078.4798792892
2020-03-08,900,925770.996302512
2020-03-15,900,1262591.8533366737
2020-03-22,900,1307777.3070153687
2020-03-08,901,924160.5523397947
2020-03-15,901,1405406.7304653146
2020-03-22,901,1310848.2054415268
2020-03-08,902,917273.9122833072
2020-03-15,902,1456853.9347510831
2020-03-22,902,1292687.0854999356
2020-03-08,903,856863.5473061214
2020-03-15,903,1230781.1094790932
2020-03-22,903,1306615.841854231
2020-03-08,904,995193.9271007968
2020-03-15,904,1349025.2749237712
2020-03-22,904,1208922.1710172025
2020-03-08,905,946265.3224255275
2020-03-15,905,1323951.536819827
2020-03-22,905,1190493.5732354631
2020-03-08,906,904132.5450724843
2020-03-15,906,1474758.9734721382
2020-03-22,906,1241838.6859522883
2020-03-08,907,910691.5997577661
2020-03-15,907,1414545.5024663797
2020-03-22,907,1327475.4019710564
2020-03-08,908,779661.4462243376
2020-03-15,908,1376952.0008744244
2020-03-22,908,1080887.4336623936
2020-03-08,909,855736.6710034224
2020-03-15,909,1332104.2450873058
2020-03-22,909,1275979.1515173144
2020-03-08,910,965398.7429537162
2020-03-15,910,1443207.4906079983
2020-03-22,910,1258084.8440381195
2020-03-08,911,969513.5027390551
2020-03-15,911,1386318.7390883353
2020-03-22,911,1113388.113486105
2020-03-08,912,854122.1315812779
2020-03-15,912,1518294.2600251485
2020-03-22,912,1319559.40550766
2020-03-08,913,841515.4227949878
2020-03-15,913,1409883.732254817
2020-03-22,913,1391521.2858283813
2020-03-08,914,768281.7874030481
2020-03-15,914,1307570.090036943
2020-03-22,914,1351491.7823594334
2020-03-08,915,921938.5883609859
2020-03-15,915,1312408.7806336388
2020-03-22,915,1160825.2584587072
2020-03-08,916,743053.5046775998
2020-03-15,916,1408723.0733408278
2020-03-22,916,1201074.7403544975
2020-03-08,917,914343.7913753949
2020-03-15,917,1354962.791260753
2020-03-22,917,1251826.987181753
2020-03-08,918,954356.9954289946
2020-03-15,918,1385302.351468961
2020-03-22,918,1232962.849264296
2020-03-08,919,812824.8026580308
2020-03-15,919,1326030.7961676382
2020-03-22,919,1233363.707647349
2020-03-08,920,900186.3352693915
2020-03-15,920,1313530.7279642394
2020-03-22,920,1295863.8555572936
2020-03-08,921,828125.378448333
2020-03-15,921,1437350.7994521805
2020-03-22,921,1115532.4994570063
2020-03-08,922,783189.8823774332
2020-03-15,922,1267604.6246802097
2020-03-22,922,1175232.483309182
2020-03-08,923,901994.8498518845
2020-03-15,923,1429133.0548598156
2020-03-22,923,871409.8665903301
2020-03-08,924,976416.2453990713
2020-03-15,924,1435755.5893740964
2020-03-22,924,1212578.0662670224
2020-03-08,925,986372.7499323988
2020-03-15,925,1329111.708279743
2020-03-22,925,1313628.2530018357
2020-03-08,926,909933.7955231959
2020-03-15,926,1453603.3464811528
2020-03-22,926,1266061.9789348333
2020-03-08,927,896073.1625734197
2020-03-15,927,1410634.4181133793
2020-03-22,927,1351435.1614884976
2020-03-08,928,772094.839778547
2020-03-15,928,1444534.8479707849
2020-03-22,928,1279732.99286609
2020-03-08,929,976760.6679099418
2020-03-15,929,1357029.3092012017
2020-03-22,929,1165246.8773857288
2020-03-08,930,1034271.0995880184
2020-03-15,930,1355726.6049166932
2020-03-22,930,1190151.4400792033
2020-03-08,931,843033.9008211262
2020-03-15,931,1390081.3417439705
2020-03-22,931,1177507.795663296
2020-03-08,932,882195.2576261931
2020-03-15,932,1394206.951327748
2020-03-22,932,1203369.010195445
2020-03-08,933,853745.1589729239
2020-03-15,933,1318718.0393873216
2020-03-22,933,1123586.7293387442
2020-03-08,934,933949.7390591052
2020-03-15,934,1459168.3607724337
2020-03-22,934,1189005.4232900513
2020-03-08,935,929939.4313524312
2020-03-15,935,1297279.467582678
2020-03-22,935,1239706.5892300555
2020-03-08,936,928625.8238396778
2020-03-15,936,1211403.2956178216
2020-03-22,936,1258274.904976577
2020-03-08,937,726774.6542370177
2020-03-15,937,1330086.7854212946
2020-03-22,937,1267114.927287085
2020-03-08,938,906539.1978569505
2020-03-15,938,1324274.2138212367
2020-03-22,938,1248684.0681803534
2020-03-08,939,871039.345954486
2020-03-15,939,1336415.7281622044
2020-03-22,939,1356078.4689198788
2020-03-08,940,822606.2365049671
2020-03-15,940,1333566.5799380362
2020-03-22,940,1271131.2596964524
2020-03-08,941,800990.0824235711
2020-03-15,941,1471242.691064682
2020-03-22,941,1081467.9455911487
2020-03-08,942,886411.0129612132
2020-03-15,942,1351602.339581191
2020-03-22,942,1127891.7691314374
2020-03-08,943,934297.6130045104
2020-03-15,943,1308867.3005811605
2020-03-22,943,1129142.9991451332
2020-03-08,944,1017903.9567518808
2020-03-15,944,1394186.6414726991
2020-03-22,944,1203988.4190755424
2020-03-08,945,753532.1712897186
2020-03-15,945,1321393.873051157
2020-03-22,945,1202325.165183377
2020-03-08,946,832046.1450252909
2020-03-15,946,1323239.4280032942
2020-03-22,946,1194222.0220322984
2020-03-08,947,896717.5805185558
2020-03-15,947,1325200.5205950292
2020-03-22,947,1272032.8616884705
2020-03-08,948,948768.1152078407
2020-03-15,948,1378518.3446486245
2020-03-22,948,1169366.2943358473
2020-03-08,949,968717.8243578546
2020-03-15,949,1500979.6949698445
2020-03-22,949,1190052.4205852444
2020-03-08,950,834059.3118891048
2020-03-15,950,1355593.5845987448
2020-03-22,950,1280971.9319449344
2020-03-08,951,701032.6038559483
2020-03-15,951,1419712.048564681
2020-03-22,951,1257318.1489760533
2020-03-08,952,983724.8171422101
2020-03-15,952,1243970.0317298681
2020-03-22,952,1177207.5078282228
2020-03-08,953,928207.2554449227
2020-03-15,953,1226624.679221017
2020-03-22,953,1333743.965475349
2020-03-08,954,895338.2436302399
2020-03-15,954,1344566.2297347954
2020-03-22,954,1122304.4577560055
2020-03-08,955,797271.6056639939
2020-03-15,955,1407613.651862884
2020-03-22,955,1234267.776557552
2020-03-08,956,999183.506265287
2020-03-15,956,1285810.4362190722
2020-03-22,956,1277375.8050077565
2020-03-08,957,963736.9487721887
2020-03-15,957,1375939.01372226
2020-03-22,957,1183445.0720237
2020-03-08,958,759635.5116271506
2020-03-15,958,1226804.410624539
2020-03-22,958,1160275.892077168
2020-03-08,959,937563.2952758196
2020-03-15,959,1368555.0362739712
2020-03-22,959,1237896.2595404952
2020-03-08,960,967616.2576253414
2020-03-15,960,1332079.978205488
2020-03-22,960,1266739.558253256
2020-03-08,961,902796.2730224972
2020-03-15,961,1301903.304875369
2020-03-22,961,1276851.516313337
2020-03-08,962,961780.8423093954
2020-03-15,962,1264603.5382005863
2020-03-22,962,1324304.9252740894
2020-03-08,963,833576.9337690035
2020-03-15,963,1096486.7333593322
2020-03-22,963,1332967.176169038
2020-03-08,964,852492.1572527953
2020-03-15,964,1452364.837768856
2020-03-22,964,1237157.9819936058
2020-03-08,965,953987.4826944275
2020-03-15,965,1481649.6427433868
2020-03-22,965,1306779.602043943
2020-03-08,966,1051279.867087116
2020-03-15,966,1378649.1422940118
2020-03-22,966,1232932.3600046746
2020-03-08,967,802893.8092307484
2020-03-15,967,1287720.1731607434
2020-03-22,967,1043614.2984026665
2020-03-08,968,975493.8626130517
2020-03-15,968,1250941.8485377682
2020-03-22,968,1207635.6207966341
2020-03-08,969,956153.0328632456
2020-03-15,969,1262912.8975456667
2020-03-22,969,1149537.8809989884
2020-03-08,970,798817.7924374988
2020-03-15,970,1322746.2408574948
2020-03-22,970,1342039.812962345
2020-03-08,971,870486.1173602132
2020-03-15,971,1341879.4054958685
2020-03-22,971,1236123.0968856828
2020-03-08,972,823333.9023819033
2020-03-15,972,1386307.1188661018
2020-03-22,972,1307201.9412510593
2020-03-08,973,931722.5284391048
2020-03-15,973,1426550.5405538236
2020-03-22,973,1267601.6457710941
2020-03-08,974,830592.9173588633
2020-03-15,974,1308656.1262162866
2020-03-22,974,1220567.758855145
2020-03-08,975,966118.715902918
2020-03-15,975,1218819.3925702143
2020-03-22,975,1330624.908313235
2020-03-08,976,931485.9504126015
2020-03-15,976,1457540.716770989
2020-03-22,976,1215724.5111535783
2020-03-08,977,899666.63921682
2020-03-15,977,1348982.866770945
2020-03-22,977,1174361.890101378
2020-03-08,978,928312.721601137
2020-03-15,978,1441348.6356959464
2020-03-22,978,1360365.4160957923
2020-03-08,979,990796.3446523292
2020-03-15,979,1418851.6089431802
2020-03-22,979,1282571.8190744058
2020-03-08,980,868520.1013352283
2020-03-15,980,1267713.1074033044
2020-03-22,980,1190262.4708901315
2020-03-08,981,993366.2947186229
2020-03-15,981,1428840.8099772278
2020-03-22,981,1280635.6669710176
2020-03-08,982,977114.7375595307
2020-03-15,982,1412657.1792670928
2020-03-22,982,1237161.2432080281
2020-03-08,983,898850.5374511165
2020-03-15,983,1212822.0373346913
2020-03-22,983,1275191.2853651764
2020-03-08,984,928498.1486924556
2020-03-15,984,1386785.6653955043
2020-03-22,984,1068532.6097119676
2020-03-08,985,796050.626003888
2020-03-15,985,1455421.096815208
2020-03-22,985,1214449.7052821803
2020-03-08,986,990557.4476727522
2020-03-15,986,1398852.366250464
2020-03-22,986,1236211.484325673
2020-03-08,987,880683.0978948838
2020-03-15,987,1422751.7407863168
2020-03-22,987,1192175.3545947182
2020-03-08,988,866162.7947323775
2020-03-15,988,1344960.3640140167
2020-03-22,988,1253530.528605529
2020-03-08,989,903458.5918841788
2020-03-15,989,1322945.8496200896
2020-03-22,989,1272967.795443782
2020-03-08,990,860494.2446022355
2020-03-15,990,1407210.9652042422
2020-03-22,990,1160324.8426343682
2020-03-08,991,932200.4944742932
2020-03-15,991,1382553.528067053
2020-03-22,991,1326477.6722239605
2020-03-08,992,901785.9338017154
2020-03-15,992,1411572.4267391914
2020-03-22,992,1300388.7084420258
2020-03-08,993,903738.4688077007
2020-03-15,993,1486051.7790173243
2020-03-22,993,1087784.964845578
2020-03-08,994,865790.6293780647
2020-03-15,994,1353155.331728602
2020-03-22,994,1220329.5532291753
2020-03-08,995,863367.8291612952
2020-03-15,995,1398996.870577144
2020-03-22,995,1205427.2924148962
2020-03-08,996,859336.3413299234
2020-03-15,996,1398086.5105267467
2020-03-22,996,1230042.3858010774
2020-03-08,997,844592.5607563516
2020-03-15,997,1383523.936993527
2020-03-22,997,1235217.3290621957
2020-03-08,998,820665.978383087
2020-03-15,998,1363655.4655694545
2020-03-22,998,1150790.0876565205
2020-03-08,999,980750.0280393468
2020-03-15,999,1307661.1329704958
2020-03-22,999,1189534.922601024
2020-03-08,1000,960165.4585056395
2020-03-15,1000,1428198.9849590426
2020-03-22,1000,1217605.356796911
2020-03-08,1001,851415.3215561103
2020-03-15,1001,1321684.8686488261
2020-03-22,1001,1132152.956847505
2020-03-08,1002,799452.1040236616
2020-03-15,1002,1412899.588081464
2020-03-22,1002,1196784.5943310906
2020-03-08,1003,1029328.0976621545
2020-03-15,1003,1374712.4692943539
2020-03-22,1003,1241865.0224905652
2020-03-08,1004,958157.2844598972
2020-03-15,1004,1405912.214275568
2020-03-22,1004,1262100.4916354255
2020-03-08,1005,1032412.3241864766
2020-03-15,1005,1212477.6257328745
2020-03-22,1005,1224497.0708274322
2020-03-08,1006,924087.3294298932
2020-03-15,1006,1455280.854093807
2020-03-22,1006,1293463.122753575
2020-03-08,1007,746521.3723490556
2020-03-15,1007,1389748.5236840227
2020-03-22,1007,1190100.3965959314
2020-03-08,1008,939756.8372807959
2020-03-15,1008,1460219.8572945532
2020-03-22,1008,1199805.7883901896
2020-03-08,1009,889660.6139424114
2020-03-15,1009,1213160.5893389957
2020-03-22,1009,1288834.0190524983
2020-03-08,1010,1059425.7080245095
2020-03-15,1010,1414116.358968827
2020-03-22,1010,1219713.5616005645
2020-03-08,1011,950757.5508181249
2020-03-15,1011,1543121.4100668838
2020-03-22,1011,1297357.1391681775
2020-03-08,1012,896639.7622520067
2020-03-15,1012,1481433.0349434342
2020-03-22,1012,1168640.076231351
2020-03-08,1013,852829.4345118672
2020-03-15,1013,1306168.9566565657
2020-03-22,1013,1281767.9560423454
2020-03-08,1014,814592.9134502125
2020-03-15,1014,1471969.0222768239
2020-03-22,1014,1247019.7867799615
2020-03-08,1015,904852.9445654894
2020-03-15,1015,1386972.3612673508
2020-03-22,1015,1292991.7707138765
2020-03-08,1016,890407.76495839
2020-03-15,1016,1313358.7931433187
2020-03-22,1016,1118284.7392284842
2020-03-08,1017,871006.6477061613
2020-03-15,1017,1311419.634276161
2020-03-22,1017,985066.909478978
2020-03-08,1018,908100.0106581447
2020-03-15,1018,1441904.0928088774
2020-03-22,1018,1287834.0181833773
2020-03-08,1019,976763.2957758632
2020-03-15,1019,1403925.8772331905
2020-03-22,1019,1183772.0531722435
2020-03-08,1020,902598.7224705151
2020-03-15,1020,1349298.1629687117
2020-03-22,1020,1164519.616289225
2020-03-08,1021,1037397.8595724846
2020-03-15,1021,1447602.6697305979
2020-03-22,1021,1210251.4578616389
2020-03-08,1022,970036.7273216178
2020-03-15,1022,1213183.8050261114
2020-03-22,1022,1336423.1930899061
2020-03-08,1023,954266.9003326838
2020-03-15,1023,1368950.5202807148
2020-03-22,1023,1226665.542693016
2020-03-08,1024,921581.0435009908
2020-03-15,1024,1396361.0985384907
2020-03-22,1024,1303071.0284208055
2020-03-08,1025,973831.2236784005
2020-03-15,1025,1404077.1974336766
2020-03-22,1025,1136393.3938579413
2020-03-08,1026,917793.1422559395
2020-03-15,1026,1547671.5024097331
2020-03-22,1026,1360596.8863059413
2020-03-08,1027,948404.2071637431
2020-03-15,1027,1307865.832612201
2020-03-22,1027,1213202.6929376537
2020-03-08,1028,890462.9587349598
2020-03-15,1028,1293043.3244366222
2020-03-22,1028,1196662.9018733695
2020-03-08,1029,874852.2677006308
2020-03-15,1029,1363397.768312404
2020-03-22,1029,1295881.8503595483
2020-03-08,1030,804590.2042921117
2020-03-15,1030,1251535.9285515263
2020-03-22,1030,1139702.1080435351
2020-03-08,1031,922806.0407881698
2020-03-15,1031,1367301.7561026856
2020-03-22,1031,1261786.4934671933
2020-03-08,1032,1065176.3517351926
2020-03-15,1032,1391343.180688683
2020-03-22,1032,1318971.8246680526
2020-03-08,1033,851204.9028171755
2020-03-15,1033,1343717.0164924392
2020-03-22,1033,1162488.9661724647
2020-03-08,1034,931543.5276321564
2020-03-15,1034,1421069.734287259
2020-03-22,1034,1198513.9462404156
2020-03-08,1035,976626.9110145372
2020-03-15,1035,1444004.8728425456
2020-03-22,1035,1269502.577086946
2020-03-08,1036,929254.1090260515
2020-03-15,1036,1426430.0997968612
2020-03-22,1036,1281356.2418619583
2020-03-08,1037,928736.1355089784
2020-03-15,1037,1394788.1422051005
2020-03-22,1037,1144573.542544188
2020-03-08,1038,1098743.6723600733
2020-03-15,1038,1419729.1033659452
2020-03-22,1038,1214172.9339780603
2020-03-08,1039,805777.6626840257
2020-03-15,1039,1276046.230494542
2020-03-22,1039,1234667.204584392
2020-03-08,1040,854303.8665451685
2020-03-15,1040,1352608.5566420213
2020-03-22,1040,1360157.2556620599
2020-03-08,1041,1020913.3381293459
2020-03-15,1041,1306308.484470074
2020-03-22,1041,1104666.761581488
